,open,close,high,low,volume,money
2019/11/5,3982.12,4002.81,4030.64,3970.87,11291188000,1.63E+11
2019/11/6,4006.33,3984.88,4007.5,3973.78,9731295200,1.40E+11
2019/11/7,3984.55,3991.87,4005.38,3975.55,8725489800,1.18E+11
2019/11/8,4017.67,3973.01,4022.04,3971.57,9710694800,1.39E+11
2019/11/11,3948.62,3902.98,3948.62,3897.55,9415562100,1.30E+11
2019/11/12,3905.96,3903.69,3914.88,3877.74,7654306900,1.09E+11
2019/11/13,3905.28,3899.98,3908.42,3882.43,7674907800,1.12E+11
2019/11/14,3905.93,3905.86,3916.95,3895.14,8700844600,1.20E+11
2019/11/15,3908.49,3877.09,3915.1,3877.09,8373091700,1.15E+11
2019/11/18,3874.44,3907.93,3913.1,3868.32,7664599300,1.07E+11
2019/11/19,3904.1,3947.04,3947.04,3902.38,8216102500,1.23E+11
2019/11/20,3940.13,3907.86,3943.23,3901.99,7681533300,1.18E+11
2019/11/21,3894.54,3889.6,3901.83,3875.97,6913053800,1.04E+11
2019/11/22,3894.17,3849.99,3918.84,3833.5,9104263900,1.47E+11
2019/11/25,3850.97,3878.21,3878.25,3839.42,10606628900,1.41E+11
2019/11/26,3893.43,3891.65,3899.11,3869.59,11151353700,1.40E+11
2019/11/27,3883.43,3875.62,3889.98,3862.7,7643730500,1.07E+11
2019/11/28,3877.9,3862.3,3887.69,3852.01,6523011900,87081788912
2019/11/29,3857.19,3828.67,3861.66,3804.83,7414433100,1.16E+11
2019/12/2,3835.51,3836.06,3854.75,3829.31,7741217300,1.10E+11
2019/12/3,3829.21,3851.09,3851.12,3811.63,7361124000,1.09E+11
2019/12/4,3841.66,3849.82,3852.99,3831.07,7968338500,1.10E+11
2019/12/5,3863.61,3879.36,3883.4,3859.82,8905119300,1.29E+11
2019/12/6,3885.06,3902.39,3902.39,3878.7,7864888700,1.16E+11
2019/12/9,3909.53,3895.45,3911.97,3885.25,9535380600,1.31E+11
2019/12/10,3886.44,3900.38,3900.96,3882.09,8626292800,1.21E+11
2019/12/11,3907.16,3902.75,3909.39,3890.34,9976548000,1.28E+11
2019/12/12,3908.45,3891.02,3908.45,3886.12,8470833000,1.18E+11
2019/12/13,3928,3968.22,3969.46,3925.28,14857134900,2.01E+11
2019/12/16,3970.71,3987.55,3987.59,3953.51,14848667000,2.02E+11
2019/12/17,3987.74,4041.8,4067.14,3984.52,20116293700,2.52E+11
2019/12/18,4039.72,4032.78,4057.64,4025.34,15135176400,1.98E+11
2019/12/19,4034.62,4027.15,4038.54,4014.9,11790055800,1.53E+11
2019/12/20,4032.15,4017.25,4046.73,4014.93,12126766200,1.58E+11
2019/12/23,4014.69,3967.1,4032.17,3964.38,12281624600,1.62E+11
2019/12/24,3971.56,3992.96,3994.51,3963.67,9598904500,1.22E+11
2019/12/25,3988.66,3990.87,4000.56,3976.36,9493889000,1.32E+11
2019/12/26,3993.67,4025.99,4025.99,3993.54,10886064000,1.41E+11
2019/12/27,4029.25,4022.03,4066.8,4019.72,15092641100,1.95E+11
2019/12/30,4015.52,4081.63,4083.69,4001.5,15597148800,2.17E+11
2019/12/31,4077.75,4096.58,4098.14,4069.01,12326425800,1.73E+11
2020/1/2,4121.35,4152.24,4172.66,4121.35,18211677200,2.70E+11
2020/1/3,4161.22,4144.96,4164.3,4131.86,14282624400,2.15E+11
2020/1/6,4120.52,4129.3,4170.64,4102.38,17530995300,2.50E+11
2020/1/7,4137.4,4160.23,4161.25,4135.1,13948903100,1.96E+11
2020/1/8,4139.63,4112.32,4149.81,4101.98,16758585000,2.12E+11
2020/1/9,4145.53,4164.37,4165.66,4143.59,13688632400,2.00E+11
2020/1/10,4177.58,4163.18,4180.98,4148.48,11303171900,1.78E+11
2020/1/13,4166.93,4203.99,4203.99,4148.6,11969198200,2.00E+11
2020/1/14,4215.16,4189.89,4223.51,4188.08,12932078300,1.96E+11
2020/1/15,4186.88,4166.73,4193.87,4150.88,10463313600,1.63E+11
2020/1/16,4174.82,4149.04,4175.29,4142.18,10026764200,1.56E+11
2020/1/17,4162.19,4154.85,4177.03,4141.64,9872568200,1.67E+11
2020/1/20,4170.74,4185.83,4185.96,4149.49,12240914700,2.03E+11
2020/1/21,4165.02,4114.31,4165.02,4113.33,13052750700,2.05E+11
2020/1/22,4093.8,4131.93,4141.18,4046.49,12675876300,2.08E+11
2020/1/23,4093.32,4003.9,4103.52,3972.39,16035760300,2.50E+11
2020/2/3,3639.91,3688.36,3732.16,3639.91,15755964700,2.43E+11
2020/2/4,3652,3785.64,3786.86,3652,21393332800,2.98E+11
2020/2/5,3801.1,3828.53,3866.01,3781.61,17492552400,2.64E+11
2020/2/6,3841.75,3899.78,3914.92,3806.96,17646223500,2.63E+11
2020/2/7,3879.55,3899.87,3899.88,3849.71,15173175900,2.38E+11
2020/2/10,3872.37,3916.01,3920.17,3861.01,14840696900,2.30E+11
2020/2/11,3926.42,3952.46,3970.52,3915.71,14344167400,2.19E+11
2020/2/12,3945.67,3984.43,3984.43,3940.67,12671032100,2.01E+11
2020/2/13,3985.88,3959.92,3999.55,3950.14,14500184300,2.29E+11
2020/2/14,3954.23,3987.73,4001.56,3954.02,14323980300,2.23E+11
2020/2/17,3999.65,4077.42,4077.45,3999.65,18277896900,2.73E+11
2020/2/18,4069.83,4057.51,4076.39,4027.79,16323622000,2.43E+11
2020/2/19,4049.59,4051.31,4085.17,4042.85,16904644100,2.58E+11
2020/2/20,4062.9,4144.66,4148.53,4055.81,21223262400,3.11E+11
2020/2/21,4134.87,4149.49,4184.44,4130.17,21721360400,3.27E+11
2020/2/24,4131.84,4132.84,4149.01,4097.18,21286930300,3.26E+11
2020/2/25,4066.3,4123.85,4126.71,4020.91,24416783100,3.72E+11
2020/2/26,4070.1,4073.02,4132.78,4061.13,26109406100,3.66E+11
2020/2/27,4084.08,4084.88,4110.53,4067.44,18129098100,2.82E+11
2020/2/28,3988.73,3940.05,4031.15,3928.07,23027509300,3.30E+11
2020/3/2,3968.84,4069.67,4092.54,3968.84,21931355900,3.17E+11
